assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
130215094,22701643,Terenura maculata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Terenura,maculata,,,,"(Wied, 1831)",Least Concern,,3.1,Decreasing,Global
130215349,22701662,Cercomacra cinerascens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Cercomacra,cinerascens,,,,"(Sclater, 1857)",Least Concern,,3.1,Decreasing,Global
130215657,22701692,Cercomacra melanaria,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Cercomacra,melanaria,,,,"(Ménétries, 1835)",Least Concern,,3.1,Decreasing,Global
130215903,22701737,Hypocnemoides melanopogon,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Hypocnemoides,melanopogon,,,,"(Sclater, 1857)",Least Concern,,3.1,Stable,Global
130216220,22701749,Sclateria naevia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Sclateria,naevia,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
130216569,22701779,Sipia berlepschi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Sipia,berlepschi,,,,"(Hartert, 1898)",Least Concern,,3.1,Stable,Global
130217103,22701801,Myrmoderus squamosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmoderus,squamosus,,,,"(Pelzeln, 1868)",Least Concern,,3.1,Decreasing,Global
130217378,22701835,Akletos melanoceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Akletos,melanoceps,,,,"(Spix, 1825)",Least Concern,,3.1,Stable,Global
130217680,22701841,Hafferia fortis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Hafferia,fortis,,,,"(Sclater & Salvin, 1868)",Least Concern,,3.1,Stable,Global
130218074,22701851,Myrmophylax atrothorax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmophylax,atrothorax,,,,"(Boddaert, 1783)",Least Concern,,3.1,Stable,Global
130218409,22701887,Oneillornis salvini,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Oneillornis,salvini,,,,"(Berlepsch, 1901)",Least Concern,,3.1,Decreasing,Global
130218705,22703618,Ailuroedus buccoides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Ailuroedus,buccoides,,,,"(Temminck, 1835)",Least Concern,,3.1,Decreasing,Global
130218986,22703621,Ailuroedus melanotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Ailuroedus,melanotis,,,,"(Gray, 1858)",Least Concern,,3.1,Decreasing,Global
130219341,22703644,Amblyornis inornata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Amblyornis,inornata,,,,"(Schlegel, 1871)",Least Concern,,3.1,Decreasing,Global
130219582,22703654,Amblyornis subalaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Amblyornis,subalaris,,,,"Sharpe, 1884",Least Concern,,3.1,Decreasing,Global
130219832,22703679,Ptilonorhynchus violaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Ptilonorhynchus,violaceus,,,,"(Vieillot, 1816)",Least Concern,,3.1,Decreasing,Global
130220121,22703694,Chlamydera nuchalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Chlamydera,nuchalis,,,,"(Jardine & Selby, 1830)",Least Concern,,3.1,Stable,Global
130220690,22703752,Malurus elegans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Malurus,elegans,,,,"Gould, 1837",Least Concern,,3.1,Decreasing,Global
130242300,22703934,Melilestes megarhynchus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Melilestes,megarhynchus,,,,"(Gray, 1858)",Least Concern,,3.1,Stable,Global
130242541,22703940,Glycichaera fallax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Glycichaera,fallax,,,,"Salvadori, 1878",Least Concern,,3.1,Stable,Global
130242801,22703943,Lichmera lombokia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Lichmera,lombokia,,,,"(Mathews, 1926)",Least Concern,,3.1,Stable,Global
130243036,22703955,Lichmera incana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Lichmera,incana,,,,"(Latham, 1790)",Least Concern,,3.1,Stable,Global
130243281,22703959,Lichmera squamata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Lichmera,squamata,,,,"(Salvadori, 1878)",Least Concern,,3.1,Stable,Global
130243523,22703969,Lichmera monticola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Lichmera,monticola,,,,"(Stresemann, 1912)",Least Concern,,3.1,Stable,Global
130243774,22703972,Lichmera flavicans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Lichmera,flavicans,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
130244057,22703984,Microptilotis montanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Microptilotis,montanus,,,,"(Salvadori, 1880)",Least Concern,,3.1,Stable,Global
130244314,22703987,Microptilotis mimikae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Microptilotis,mimikae,,,,"(Ogilvie-Grant, 1911)",Least Concern,,3.1,Stable,Global
130244608,22703990,Microptilotis orientalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Microptilotis,orientalis,,,,"(Meyer, 1894)",Least Concern,,3.1,Stable,Global
130244849,22703996,Meliphaga aruensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Meliphaga,aruensis,,,,"(Sharpe, 1884)",Least Concern,,3.1,Decreasing,Global
130246384,22703999,Microptilotis analogus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Microptilotis,analogus,,,,"(Reichenbach, 1852)",Least Concern,,3.1,Stable,Global
130246721,22704013,Microptilotis flavirictus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Microptilotis,flavirictus,,,,"(Salvadori, 1880)",Least Concern,,3.1,Stable,Global
130247218,22704040,Caligavis obscura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Caligavis,obscura,,,,"(De Vis, 1897)",Least Concern,,3.1,Decreasing,Global
130247460,22704016,Meliphaga lewinii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Meliphaga,lewinii,,,,"(Swainson, 1837)",Least Concern,,3.1,Decreasing,Global
130247738,22704037,Caligavis subfrenata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Caligavis,subfrenata,,,,"(Salvadori, 1876)",Least Concern,,3.1,Stable,Global
130247974,22704052,Caligavis chrysops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Caligavis,chrysops,,,,"(Latham, 1801)",Least Concern,,3.1,Decreasing,Global
130248519,22704058,Gavicalis fasciogularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Gavicalis,fasciogularis,,,,"(Gould, 1854)",Least Concern,,3.1,Increasing,Global
130252125,22704064,Stomiopera flava,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Stomiopera,flava,,,,"(Gould, 1843)",Least Concern,,3.1,Stable,Global
130252398,22704088,Ptilotula fusca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Ptilotula,fusca,,,,"(Gould, 1837)",Least Concern,,3.1,Decreasing,Global
