"","grid_id","fortify_id","fdisp_orig","fdisp_HL","fdisp_WT","fdisp_HL_WT","fdisp_HL_null","fdisp_WT_null","fdisp_HL_WT_null","z_HL","z_WT","z_HL_WT","sr_orig","sr_HL","sr_WT","sr_HL_WT"
"1301",1301,"209",1.83656631977401,1.01052784372426,1.28693667093675,1.00977978487664,1.83058174587963,1.83056355472451,1.82753480866428,-4.10717632080396,-5.34284929637285,-3.9224968201766,77,55,70,53
"1302",1302,"210",1.22059017767571,0.904690700974192,1.23097496683333,0.908050383477436,1.22452714601518,1.22183661166793,1.22198482478792,-2.81700215998108,0.21568476632472,-2.41107781748331,42,36,41,35
"1303",1303,"211",1.04361813578131,1.00417777721137,1.06045083022686,1.02090014653828,1.04717074786219,1.04339534522754,1.04515537320791,-1.23003581330813,0.575248763112453,-0.498860163953432,75,70,72,67
"1304",1304,"212",1.99148559522764,1.65252972344841,1.40904291604179,1.40904291604179,1.98933106877617,1.99074257982244,2.00041413995821,-3.52496606944544,-3.92806078756142,-4.48397054898568,85,83,80,80
"1305",1305,"213",2.02562115517265,1.70022146402688,1.45546309639748,1.45546309639748,2.02463239673057,2.02302762101868,2.02520586346896,-3.68118260503537,-5.1741531134972,-5.2265061834464,86,84,83,83
"1306",1306,"214",2.0089657973808,1.70398339902057,1.46533437346284,1.46735114757442,2.01537957297485,2.01280576597435,2.01134703843874,-3.50992188992158,-5.91328258522531,-4.82361574861129,89,86,86,85
"1307",1307,"215",1.57066637456617,1.59408906889388,1.57460118564857,1.59408906889388,1.57021981899067,1.57188696350705,1.57058901781364,0.226953243259218,0.0491071852733486,0.225412006877167,61,58,60,58
"1308",1308,"216",2.12425494188853,2.27679419548001,1.19361518590406,1.25727901424385,2.14274117209115,2.12695530616972,2.14999806516589,0.429126550134498,-4.41928698874532,-2.33706921161166,23,21,22,20
"1309",1309,"217",0.423422807260177,0.423422807260177,0.423422807260177,0.423422807260177,0.423422807260177,0.423422807260177,0.423422807260177,NA,NA,NA,4,4,4,4
"1311",1311,"218",0,0,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0
"1333",1333,"219",0,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,1,0
"1334",1334,"220",1.26699163099977,1.04678311958549,1.1695319523738,1.02599499349338,1.26868343416116,1.26249936236887,1.26335681468104,-2.78179655509283,-1.37498529650478,-2.76570798550002,50,43,45,42
"1335",1335,"221",1.26400365692956,1.20306584639623,1.21554338136318,1.18701418629874,1.26470217714125,1.26431286168842,1.26339810503175,-2.94751154469729,-2.70207817035125,-3.28324992272517,218,207,209,204
"1336",1336,"222",1.34056045694177,1.26342035021822,1.29528990660318,1.25279117921819,1.3401983174731,1.34131267998639,1.34066778782981,-3.75649299055289,-2.51739235201989,-3.98491784649893,158,152,153,151
"1337",1337,"223",1.36950677668663,1.27482290991666,1.34226061428452,1.27482290991666,1.36922156115545,1.36836914911421,1.3708504548015,-3.00230556009836,-1.03371703010882,-3.07099707643831,101,96,98,96
"1338",1338,"224",1.41502839268863,1.32441577746489,1.38434325509268,1.32441577746489,1.41518207133349,1.41482848547318,1.41462891918171,-2.56670973852441,-1.12430539489877,-2.70131591764402,113,107,109,107
"1339",1339,"225",1.38106641429385,1.2712763922824,1.34166064228132,1.2712763922824,1.3814111973843,1.38203285997647,1.38037981205125,-2.93308180976442,-1.43411843559234,-2.94829867784119,94,88,90,88
"1340",1340,"226",1.4277627237756,1.27214308441698,1.34121309095988,1.20180005491897,1.42838929010591,1.42597699541603,1.42821693284487,-3.74968391400041,-2.49178265790578,-4.7029941704888,81,76,78,75
"1341",1341,"227",1.56565232164096,1.44484842109348,1.46180349600979,1.36156624897172,1.5627468994521,1.56157371437923,1.56274335564132,-2.26699609993842,-2.09399934113807,-3.38557538853802,61,57,58,56
"1349",1349,"228",1.60113574810243,1.24870919898159,1.23885390466257,1.24870919898159,1.59575931883845,1.5985626066419,1.59662897131713,-3.25114652034736,-4.17013000886314,-3.24233628748482,37,34,35,34
"1350",1350,"229",1.2920816415874,1.08911451967642,1.08770051170836,1.08911451967642,1.29325383547834,1.29156859827952,1.29252331226944,-2.9318280280032,-3.98763282959253,-2.90169065568479,38,36,37,36
"1352",1352,"230",1.54858564455972,1.41095570588624,1.39835317367245,1.40676998059232,1.54915674695159,1.54709065143066,1.54602086924281,-2.68649096620938,-2.77697770419788,-2.06885149502521,53,51,51,50
"1353",1353,"231",1.43410455287089,1.28362051276002,1.27473792830345,1.28362051276002,1.43344769773579,1.43567818260863,1.43466749536571,-2.5581359563773,-4.14048991275082,-2.6032559246011,50,48,49,48
"1354",1354,"232",1.24875161484264,1.24875161484264,1.24875161484264,1.24875161484264,1.24875161484264,1.24875161484264,1.24875161484264,NA,NA,NA,47,47,47,47
"1355",1355,"233",1.23754259449998,1.23754259449998,1.23754259449998,1.23754259449998,1.23754259449998,1.23754259449998,1.23754259449998,NA,NA,NA,47,47,47,47
"1356",1356,"234",1.18959048977699,1.18959048977699,1.18959048977699,1.18959048977699,1.18959048977699,1.18959048977699,1.18959048977699,NA,NA,NA,61,61,61,61
"1357",1357,"235",1.18177069999905,1.18177069999905,1.18177069999905,1.18177069999905,1.18177069999905,1.18177069999905,1.18177069999905,NA,NA,NA,68,68,68,68
"1358",1358,"236",1.14443845120068,1.15558399818396,1.14443845120068,1.15558399818396,1.14423230511833,1.14443845120068,1.14384078847106,0.343687905320559,NA,0.362672954201253,56,54,56,54
"1359",1359,"237",0.88751533287195,0.81785536291528,0.81785536291528,0.81785536291528,0.885483002826937,0.884165192499433,0.884861406205035,-1.63945326109837,-1.57862884355688,-1.61230445975406,14,13,13,13
"1360",1360,"238",0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,NA,NA,NA,8,8,8,8
"1365",1365,"239",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1370",1370,"240",2.02965551503224,1.02777252439446,1.11755939848272,1.01225904513291,2.03281682141889,2.0226328119801,2.02136513124379,-3.85704682437735,-5.07734422056205,-3.54905613331198,65,47,55,43
"1371",1371,"241",1.98115690765447,1.04039066340757,1.11924930665692,1.02657174127363,1.98613018054033,1.97789105705444,1.97925753724188,-4.19138589888084,-5.62560338060868,-3.59974268516779,68,50,59,47
"1372",1372,"242",1.99494117470301,1.07027564750504,1.17679322985247,1.05801271062654,2.00037847099254,1.99095872445556,1.97318940072225,-3.34064797043558,-5.59969234636808,-3.16632046791344,52,35,46,34
"1373",1373,"243",1.82720533757062,0.972486034716944,1.07960606789052,0.953365832052882,1.81597431464209,1.83044760165971,1.81125801633576,-3.40820144366491,-6.22187193642181,-3.34253639740147,59,41,53,40
"1374",1374,"244",1.7586985842417,1.00411024809784,1.24450600841799,0.998372940800509,1.76758414206688,1.75206191648482,1.75941109290171,-4.40141324475069,-5.64824976478725,-4.19653181202202,87,62,79,61
"1375",1375,"245",1.45095987578896,0.951135494371882,1.47752413887282,0.963016852494624,1.45008410376991,1.45134285892149,1.45589570222121,-2.936607584651,0.320983392832051,-2.62287261769049,28,24,27,23
"1376",1376,"246",1.36703816222611,1.04357107246304,1.37386522685797,1.05009975353136,1.37031178041006,1.36887216958414,1.37072638310869,-2.77171897023212,0.069654199059834,-2.30601937326894,55,46,51,43
"1377",1377,"247",1.48172983944882,1.48172983944882,1.51262774429459,1.51262774429459,1.48172983944882,1.47958893996209,1.48483375819151,NA,0.323405778143421,0.305447338686131,22,22,21,21
"1385",1385,"248",0,0,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0
"1406",1406,"249",1.4815237792406,1.30487106601584,1.4223090259676,1.20162498145176,1.47808447649614,1.47931059836765,1.46694986320907,-1.53778380515125,-0.502745249879733,-1.58027271797046,18,16,16,14
"1407",1407,"250",1.20365832697073,1.02672613818679,1.16060055496276,0.993040860588569,1.19919398983961,1.20358275628851,1.20658177348398,-3.37714450450231,-1.79278782736869,-3.99823768967916,91,80,88,78
"1408",1408,"251",1.18396036237792,1.07482790523933,1.12112041332421,1.04811032813259,1.18618295699677,1.18393751716337,1.18414721061282,-4.69219104963746,-3.12291757984503,-4.63191459683642,159,151,153,148
"1409",1409,"252",1.30515895111766,1.18921400311371,1.24863580129269,1.1739065459366,1.30528872395773,1.30547222488513,1.3045532490223,-4.63944428607007,-2.52139388603179,-4.53287321573424,153,144,146,142
"1410",1410,"253",1.37905849479232,1.262610647893,1.34162188079687,1.24829528525264,1.37878321574394,1.37828575722523,1.37841682461657,-4.52138456233209,-1.54882511740759,-4.57609815721334,146,139,140,137
"1411",1411,"254",1.3146723411497,1.2233934823512,1.26225943196612,1.2047099385919,1.31481327912622,1.31448241740883,1.31427566010059,-3.74731312911151,-2.10407970031987,-3.9349046228358,121,115,115,113
"1412",1412,"255",1.29352436578121,1.18483874368615,1.25832237239835,1.18483874368615,1.29332970971988,1.29390958200416,1.29321110660129,-3.17702457306758,-1.34651633284402,-3.3135994682318,92,87,89,87
"1413",1413,"256",1.35693045079425,1.23789109532007,1.33161349111711,1.23789109532007,1.35818362349319,1.35580341800577,1.3578612373491,-2.86969803659342,-0.804024444637564,-2.89730829665398,71,67,69,67
"1421",1421,"257",1.50123637937001,1.21636236606339,1.21014516011883,1.21636236606339,1.50236489904626,1.50025516118356,1.50312775787405,-3.51952891530752,-4.35103162507149,-3.68248662159066,45,42,43,42
"1422",1422,"258",1.44938602571211,1.18011022623438,1.17426933326558,1.18011022623438,1.44858074603345,1.44408749595043,1.45044536284401,-3.68685341086362,-4.17824894065538,-3.62736792215344,48,45,46,45
"1423",1423,"259",1.46639054798853,1.19102758849556,1.18532393408856,1.19102758849556,1.46737804116909,1.4631955392978,1.463374380894,-3.60115691902876,-4.34562080440284,-3.4124794680164,47,44,45,44
"1424",1424,"260",1.49678730985621,1.34984425655456,1.34136689104921,1.34984425655456,1.49593571963996,1.4960978443642,1.49794755186919,-2.55772157300751,-3.67947180623228,-2.57708394586127,49,47,48,47
"1425",1425,"261",1.38741671721798,1.27212360852891,1.2626890730791,1.27212360852891,1.3875183671121,1.38839316002123,1.38762336193012,-2.1668432676584,-4.35290415044952,-2.15922543666668,61,58,60,58
"1426",1426,"262",1.34659216611976,1.22878121866939,1.22054567969916,1.22878121866939,1.35054646189604,1.34605814515405,1.34716797685077,-2.3815205377509,-4.06869740250631,-2.2345987152251,60,57,59,57
"1427",1427,"263",1.15773874296552,1.15773874296552,1.15773874296552,1.15773874296552,1.15773874296552,1.15773874296552,1.15773874296552,NA,NA,NA,46,46,46,46
"1428",1428,"264",1.14469357459664,1.14469357459664,1.14469357459664,1.14469357459664,1.14469357459664,1.14469357459664,1.14469357459664,NA,NA,NA,43,43,43,43
"1429",1429,"265",1.28756105144508,1.28756105144508,1.28756105144508,1.28756105144508,1.28756105144508,1.28756105144508,1.28756105144508,NA,NA,NA,38,38,38,38
"1430",1430,"266",1.02333943713713,1.02333943713713,1.02333943713713,1.02333943713713,1.02333943713713,1.02333943713713,1.02333943713713,NA,NA,NA,34,34,34,34
"1431",1431,"267",1.05312617001882,1.03756966200072,1.05312617001882,1.03756966200072,1.0506779305678,1.05312617001882,1.05250828318479,-0.29861425014507,NA,-0.359077175737547,29,28,29,28
"1432",1432,"268",1.08163988544242,1.08163988544242,1.08163988544242,1.08163988544242,1.08163988544242,1.08163988544242,1.08163988544242,NA,NA,NA,22,22,22,22
"1433",1433,"269",0.756202734307009,0.756202734307009,0.756202734307009,0.756202734307009,0.756202734307009,0.756202734307009,0.756202734307009,NA,NA,NA,10,10,10,10
"1434",1434,"270",0.82393524819593,0.82393524819593,0.82393524819593,0.82393524819593,0.82393524819593,0.82393524819593,0.82393524819593,NA,NA,NA,3,3,3,3
"1438",1438,"271",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1439",1439,"272",1.90872504474489,1.22024610156412,1.44842517056867,1.22024610156412,1.91027560892851,1.91123148369497,1.90453232685435,-3.05427374643617,-3.51518056381691,-2.91166133322701,34,29,32,29
"1440",1440,"273",1.3656598314186,1.1353569857991,1.3656598314186,1.1353569857991,1.3621535171224,1.3656598314186,1.36518538775659,-2.41773882092586,NA,-2.56065086562282,26,24,26,24
"1442",1442,"274",0.649835446966979,0.649835446966979,0.720417699487669,0.720417699487669,0.649835446966979,0.642546545768406,0.64036686519915,NA,0.934275534634763,0.981318906477208,9,9,7,7
"1443",1443,"275",2.15185001279725,1.01333353329169,1.17959186872457,0.999172987774225,2.1413207070893,2.14653353959514,2.15478321500096,-4.22639827468436,-5.61723868834358,-4.2080145319866,68,48,58,46
"1444",1444,"276",2.13022958939369,1.06283750742818,1.14603172542309,1.05414139762265,2.11565748515837,2.13279347275505,2.1201371738576,-4.14441703027632,-6.58482634057441,-4.21436404707824,66,48,58,47
"1445",1445,"277",2.05577678001424,1.03556554556018,1.04150820887215,1.04150820887215,2.05821651188163,2.04472226308445,2.05872128467556,-3.61546251260671,-2.86652067056462,-2.99759593823709,26,23,22,22
"1446",1446,"278",2.17712888361349,1.14890272258626,1.25250442224604,1.13574312267075,2.17133769092004,2.17694233976566,2.16008147341417,-2.92465420673619,-5.53710007443676,-2.73551110418269,45,27,39,26
"1447",1447,"279",1.82823149966939,0.981206769873125,1.17952592994547,0.967978007308145,1.82975564909746,1.82088404565593,1.83144491909601,-4.09955143432651,-5.52294427816057,-4.12864259233334,76,51,66,50
"1448",1448,"280",1.62935645615666,1.41363234325358,1.20299911798003,1.25959511014483,1.62432481700604,1.62312476840797,1.62619684980346,-1.38417105079336,-3.10753601244744,-2.0427812766093,44,34,36,32
"1449",1449,"281",1.33796345782537,1.1308504093825,1.10182137215098,1.1378430074559,1.33430183837692,1.3379223040357,1.32474126092013,-1.47769302837063,-1.97408099787591,-1.20716014922508,34,28,29,27
"1450",1450,"282",0.574541389014057,0.574541389014057,0.65647692888605,0.65647692888605,0.574541389014057,0.488814108071555,0.481683009957845,NA,0.889636074854208,0.909183128817257,3,3,2,2
"1451",1451,"283",0,0,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0
"1454",1454,"284",0.204316284557693,0.204316284557693,0,0,0.204316284557693,0,0,NA,NA,NA,2,2,1,1
"1455",1455,"285",0.385581928499949,0.385581928499949,0.445229535262033,0.445229535262033,0.385581928499949,0.335678293874315,0.336339604232163,NA,1.10481348101853,1.09358654870004,3,3,2,2
"1456",1456,"286",0.222664308394498,0.222664308394498,0,0,0.222664308394498,0,0,NA,NA,NA,2,2,1,1
"1458",1458,"287",0,0,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0
"1478",1478,"288",1.39466696110938,1.32869719376432,1.22522912297285,1.24745218330124,1.3896736127207,1.38852993153507,1.38508799364288,-0.779619113412539,-2.13646737445765,-1.37703784823686,26,22,22,20
"1479",1479,"289",1.35042721321593,1.12818117909201,1.29615506858309,1.09161710520395,1.34764974255353,1.34992252200277,1.34978385500277,-3.63884012273642,-1.42752365298242,-4.00052226004593,73,64,69,62
"1480",1480,"290",1.2812839413456,1.07519173833651,1.23316536309593,1.03680707243008,1.28083914590948,1.27896584613809,1.28111704937198,-3.43744942386163,-1.3658065876301,-3.76838736357876,75,66,72,64
"1481",1481,"291",1.39137501940434,1.20517538577142,1.37064724702392,1.17352351257571,1.3895915960149,1.39032305049001,1.38491379622993,-2.65116620167607,-0.415824733768344,-2.32112575623974,24,22,23,21
"1482",1482,"292",1.33901806363242,1.1443034334901,1.25859027365092,1.11638403642979,1.3379163896251,1.33757904977414,1.34033154045298,-4.55493793986733,-2.26414467022535,-4.48901364818869,92,83,86,81
"1483",1483,"293",1.19760273116738,1.01449598773092,1.08544486926319,0.968149851055428,1.19751425476853,1.19670104671881,1.19742169767185,-4.93231136645285,-3.02982562672155,-4.80514256891326,64,60,60,58
"1484",1484,"294",1.29695567515491,1.1369974793078,1.20670446054832,1.09678267344142,1.29516225741002,1.2977321368937,1.29747660082941,-3.20180867043839,-1.86690090548175,-3.61976993814411,67,61,61,59
"1485",1485,"295",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1493",1493,"296",1.2563527898753,0.995926265282868,0.995926265282868,0.995926265282868,1.2555562145359,1.25870966197964,1.25479671157497,-4.46944632633968,-4.80809397377784,-4.32234730708365,27,26,26,26
"1494",1494,"297",1.22344030750983,0.972737497443542,0.972737497443542,0.972737497443542,1.22483449831004,1.22271968032605,1.22345511776437,-4.91794008557145,-4.58061737175468,-4.60675509230116,29,28,28,28
"1495",1495,"298",0.913082779161374,0.913082779161374,0.913082779161374,0.913082779161374,0.913082779161374,0.913082779161374,0.913082779161374,NA,NA,NA,21,21,21,21
"1496",1496,"299",0.966742598962387,0.966742598962387,0.966742598962387,0.966742598962387,0.966742598962387,0.966742598962387,0.966742598962387,NA,NA,NA,16,16,16,16
"1497",1497,"300",0.975595921951164,0.975595921951164,0.975595921951164,0.975595921951164,0.975595921951164,0.975595921951164,0.975595921951164,NA,NA,NA,17,17,17,17
"1498",1498,"301",1.01026312578872,1.01026312578872,1.01026312578872,1.01026312578872,1.01026312578872,1.01026312578872,1.01026312578872,NA,NA,NA,24,24,24,24
"1499",1499,"302",0.862565921837425,0.862565921837425,0.862565921837425,0.862565921837425,0.862565921837425,0.862565921837425,0.862565921837425,NA,NA,NA,21,21,21,21
"1500",1500,"303",0.836091925292747,0.836091925292747,0.836091925292747,0.836091925292747,0.836091925292747,0.836091925292747,0.836091925292747,NA,NA,NA,16,16,16,16
"1501",1501,"304",1.14218731467223,1.14218731467223,1.14218731467223,1.14218731467223,1.14218731467223,1.14218731467223,1.14218731467223,NA,NA,NA,18,18,18,18
"1502",1502,"305",0.859068859499406,0.859068859499406,0.859068859499406,0.859068859499406,0.859068859499406,0.859068859499406,0.859068859499406,NA,NA,NA,12,12,12,12
"1503",1503,"306",1.21050592869346,1.21050592869346,1.21050592869346,1.21050592869346,1.21050592869346,1.21050592869346,1.21050592869346,NA,NA,NA,16,16,16,16
"1504",1504,"307",1.07353863146979,1.07353863146979,1.07353863146979,1.07353863146979,1.07353863146979,1.07353863146979,1.07353863146979,NA,NA,NA,25,25,25,25
"1505",1505,"308",0.916486926478556,0.916486926478556,0.916486926478556,0.916486926478556,0.916486926478556,0.916486926478556,0.916486926478556,NA,NA,NA,20,20,20,20
"1506",1506,"309",0.810514437470091,0.810514437470091,0.810514437470091,0.810514437470091,0.810514437470091,0.810514437470091,0.810514437470091,NA,NA,NA,10,10,10,10
"1507",1507,"310",0.931789911034671,0.931789911034671,0.931789911034671,0.931789911034671,0.931789911034671,0.931789911034671,0.931789911034671,NA,NA,NA,4,4,4,4
"1511",1511,"311",2.03552442473086,1.15658405079495,1.4402766450865,1.15658405079495,2.03633581292319,2.03736179401113,2.05157726914706,-3.09797550434365,-3.15301746170441,-3.2795534190168,27,23,25,23
"1512",1512,"312",1.94960305496892,1.12060032014948,1.39348111405875,1.12060032014948,1.95592984868069,1.95528316174682,1.9570421103904,-2.8884674481684,-3.33578510630739,-2.91014235264442,29,24,27,24
"1513",1513,"313",1.15402176402714,1.12312702444728,1.15402176402714,1.12312702444728,1.15001134812025,1.15402176402714,1.15121862376563,-0.336185637311404,NA,-0.335518557069531,10,9,10,9
"1515",1515,"314",1.06355945302258,1.06355945302258,1.13124932584779,1.13124932584779,1.06355945302258,1.06342539842463,1.06478443944492,NA,0.480322020499281,0.479494988183847,13,13,11,11
"1516",1516,"315",1.97686643173147,1.04937294108485,1.21631379065831,1.04145950837983,1.9870582250523,1.97885340038393,1.97981099461875,-3.99442351284245,-5.6207437639865,-3.94435378007472,67,49,59,48
"1517",1517,"316",1.87896537464384,1.03394096650821,1.17183170088026,1.03373935667766,1.87586589115304,1.87749096923459,1.88324546824373,-3.54142520849696,-3.49166850990408,-3.30566656456577,42,34,36,33
"1518",1518,"317",1.75193146182399,1.01346620061955,1.01259878283906,1.01259878283906,1.75598095203879,1.75042880924292,1.75961996016852,-3.90996785890383,-3.53252901559414,-3.51655426172513,41,36,35,35
"1520",1520,"318",1.17317531214531,0.840183069842249,1.13019961117767,0.837066845428683,1.16494742601621,1.16801883548343,1.16762873095113,-2.45693095262329,-0.428273847957424,-2.27835581639836,22,18,20,17
"1521",1521,"319",1.76905376945928,1.29574763695784,1.25608709732323,1.14369531826606,1.75599365719323,1.77285451735132,1.76156782808315,-2.05042907417576,-2.7856439090034,-2.53059104215737,51,34,38,32
"1522",1522,"320",1.49421702068165,1.18943678689346,1.18207804351045,1.20539765180337,1.49623360126883,1.48719444458148,1.49231704225532,-1.76604029176367,-1.78330757195961,-1.45981438822451,25,21,21,20
"1525",1525,"321",0,0,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0
"1526",1526,"322",0.628616954826041,0.0673871755392516,0.688332870464581,0,0.499311293422154,0.492675073081139,0,-1.44772188744068,0.649626780206835,NA,3,2,2,1
"1538",1538,"323",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1539",1539,"324",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1548",1548,"325",1.54229708013313,1.34199190950424,1.00238681329064,1.00238681329064,1.53516527345662,1.48615402867354,1.49039059414951,-2.16634537424921,-2.23107940763503,-2.23926317543414,10,9,6,6
"1549",1549,"326",1.42598422400941,1.28006569119102,1.11109126146063,1.11109126146063,1.42360027086882,1.41321769190814,1.41107681302174,-2.30887178534489,-2.22609705213639,-2.15097120330037,16,15,12,12
"1550",1550,"327",1.37189845000477,1.15233299439637,1.22918613837074,1.09889882805628,1.37144092450598,1.37159237859598,1.36866379216605,-4.6406471997408,-2.46202130680457,-4.10034139589558,43,40,39,38
"1551",1551,"328",1.32008349866385,1.17432777609424,1.23092336955849,1.12595019457728,1.3196470149817,1.31815443137999,1.31906413593654,-2.84539423669103,-1.92844602854477,-2.9521452935161,49,44,45,42
"1552",1552,"329",1.26789625488718,1.11417399421048,1.17214841038284,1.06208798338337,1.2675437990629,1.26836651013218,1.26604818538706,-2.96787098252846,-2.10564066795205,-3.35230380589443,50,45,46,43
"1553",1553,"330",1.451020675695,1.12457319510376,1.40225764706866,1.10053977426787,1.45084215236575,1.4493573360154,1.4477538044176,-3.79267330164705,-0.772459597492697,-3.42840902878343,38,34,36,33
"1554",1554,"331",0.846502676957745,0.874443195189525,0.874443195189525,0.874443195189525,0.841117290803452,0.839791418222055,0.840625769954339,0.765035292288852,0.790642888557532,0.771360391215541,11,10,10,10
"1555",1555,"332",0.879155479308657,0.879155479308657,0.879155479308657,0.879155479308657,0.879155479308657,0.879155479308657,0.879155479308657,NA,NA,NA,10,10,10,10
"1556",1556,"333",0.848149083715838,0.848149083715838,0.848149083715838,0.848149083715838,0.848149083715838,0.848149083715838,0.848149083715838,NA,NA,NA,9,9,9,9
"1557",1557,"334",0.804387939138143,0.804387939138143,0.804387939138143,0.804387939138143,0.804387939138143,0.804387939138143,0.804387939138143,NA,NA,NA,7,7,7,7
"1566",1566,"335",1.13757763956417,1.13757763956417,1.13757763956417,1.13757763956417,1.13757763956417,1.13757763956417,1.13757763956417,NA,NA,NA,14,14,14,14
"1567",1567,"336",0.879339907556415,0.879339907556415,0.879339907556415,0.879339907556415,0.879339907556415,0.879339907556415,0.879339907556415,NA,NA,NA,12,12,12,12
"1568",1568,"337",0.624783648837766,0.624783648837766,0.624783648837766,0.624783648837766,0.624783648837766,0.624783648837766,0.624783648837766,NA,NA,NA,6,6,6,6
"1569",1569,"338",0.803419417853884,0.803419417853884,0.803419417853884,0.803419417853884,0.803419417853884,0.803419417853884,0.803419417853884,NA,NA,NA,9,9,9,9
"1570",1570,"339",0.619378306260539,0.619378306260539,0.619378306260539,0.619378306260539,0.619378306260539,0.619378306260539,0.619378306260539,NA,NA,NA,6,6,6,6
"1571",1571,"340",0.608626348540122,0.608626348540122,0.608626348540122,0.608626348540122,0.608626348540122,0.608626348540122,0.608626348540122,NA,NA,NA,4,4,4,4
"1572",1572,"341",0.945438625794818,0.945438625794818,0.945438625794818,0.945438625794818,0.945438625794818,0.945438625794818,0.945438625794818,NA,NA,NA,5,5,5,5
"1573",1573,"342",0.929764399684874,0.929764399684874,0.929764399684874,0.929764399684874,0.929764399684874,0.929764399684874,0.929764399684874,NA,NA,NA,4,4,4,4
"1574",1574,"343",0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,NA,NA,NA,3,3,3,3
"1575",1575,"344",0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,NA,NA,NA,3,3,3,3
"1576",1576,"345",0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,0.692524760255066,NA,NA,NA,3,3,3,3
"1577",1577,"346",0.859269253560601,0.859269253560601,0.859269253560601,0.859269253560601,0.859269253560601,0.859269253560601,0.859269253560601,NA,NA,NA,16,16,16,16
"1578",1578,"347",0.77601588508684,0.77601588508684,0.77601588508684,0.77601588508684,0.77601588508684,0.77601588508684,0.77601588508684,NA,NA,NA,10,10,10,10
"1579",1579,"348",0.76356466766278,0.76356466766278,0.76356466766278,0.76356466766278,0.76356466766278,0.76356466766278,0.76356466766278,NA,NA,NA,4,4,4,4
"1580",1580,"349",0.76356466766278,0.76356466766278,0.76356466766278,0.76356466766278,0.76356466766278,0.76356466766278,0.76356466766278,NA,NA,NA,4,4,4,4
"1581",1581,"350",0.928256482563536,0.928256482563536,0.928256482563536,0.928256482563536,0.928256482563536,0.928256482563536,0.928256482563536,NA,NA,NA,3,3,3,3
"1584",1584,"351",2.03552442473086,1.15658405079495,1.4402766450865,1.15658405079495,2.03495175701704,2.03210142475543,2.02868949976274,-3.02414354114907,-2.86854900420262,-2.96213983629157,27,23,25,23
"1585",1585,"352",1.51133572304854,1.20624932984985,1.54473669800172,1.20624932984985,1.51292957355203,1.51185952229279,1.51970370340346,-1.97255121426999,0.302348745313077,-1.9885427554553,24,20,22,20
"1586",1586,"353",1.69795528551531,1.39811189579039,1.73489777008842,1.39811189579039,1.69883629462736,1.69552844700016,1.69625011609291,-1.79707865490029,0.395983766854206,-1.74080297653677,23,20,22,20
"1587",1587,"354",1.701476848734,1.35506878678409,1.74983162484122,1.35506878678409,1.70743305349907,1.7050025377888,1.69951060796912,-1.73414006355593,0.409469663533085,-1.59345338127387,20,17,19,17
"1588",1588,"355",1.8635537121491,1.0218572118584,1.02469278194385,1.02469278194385,1.86492347328023,1.85747575887448,1.87725110793059,-3.80931758652478,-3.16222416206056,-3.421143860379,31,28,27,27
"1589",1589,"356",2.01526632030081,1.0382013548449,1.14040823742457,1.03607414946975,2.00941212188056,2.00589819554381,1.99592914818107,-4.33863855411599,-4.63842854805689,-4.09111654214211,53,43,45,42
"1590",1590,"357",1.92397294085984,1.0300615362756,1.0300615362756,1.0300615362756,1.92422763470339,1.92526405897562,1.91875589322224,-4.43679870784538,-4.52449938229767,-4.12593229491744,44,38,38,38
"1591",1591,"358",1.68925824836719,1.00987767179749,1.00987767179749,1.00987767179749,1.68609043916143,1.69072201688893,1.69234559045275,-3.91470196268486,-4.13916501165178,-4.06048210869677,44,39,39,39
"1592",1592,"359",0.784443335324378,0.784443335324378,0.784443335324378,0.784443335324378,0.784443335324378,0.784443335324378,0.784443335324378,NA,NA,NA,13,13,13,13
"1593",1593,"360",1.42430650328412,1.03614926475201,1.02307833147061,1.03918528756322,1.44000478376688,1.43387795293518,1.41665032123076,-1.98091218023083,-1.915667204889,-1.59402874851704,27,21,21,20
"1594",1594,"361",1.36357548404777,1.04579493322952,1.03209346209096,1.04940806805814,1.3748737776327,1.35671974588714,1.3733303981161,-1.6384474337991,-1.65792764507058,-1.44352990556483,32,23,24,22
