"","grid_id","fortify_id","fdisp_orig","fdisp_HL","fdisp_WT","fdisp_HL_WT","fdisp_HL_null","fdisp_WT_null","fdisp_HL_WT_null","z_HL","z_WT","z_HL_WT","sr_orig","sr_HL","sr_WT","sr_HL_WT"
"45226",45226,"6939",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45227",45227,"6940",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45228",45228,"6941",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45229",45229,"6942",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45230",45230,"6943",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45299",45299,"6944",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45300",45300,"6945",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45301",45301,"6946",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45302",45302,"6947",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45303",45303,"6948",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45304",45304,"6949",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45305",45305,"6950",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45306",45306,"6951",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45307",45307,"6952",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45308",45308,"6953",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45309",45309,"6954",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45310",45310,"6955",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45311",45311,"6956",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45312",45312,"6957",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45313",45313,"6958",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45314",45314,"6959",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45315",45315,"6960",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45341",45341,"6961",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45342",45342,"6962",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45348",45348,"6963",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45349",45349,"6964",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45350",45350,"6965",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45368",45368,"6966",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45369",45369,"6967",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45374",45374,"6968",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45375",45375,"6969",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45376",45376,"6970",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45377",45377,"6971",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45378",45378,"6972",0.944874227081983,0.944874227081983,0.944874227081983,0.944874227081983,0.944874227081983,0.944874227081983,0.944874227081983,NA,NA,NA,4,4,4,4
"45379",45379,"6973",0.944874227081983,0.944874227081983,0.944874227081983,0.944874227081983,0.944874227081983,0.944874227081983,0.944874227081983,NA,NA,NA,4,4,4,4
"45380",45380,"6974",0.896019283725268,0.896019283725268,0.896019283725268,0.896019283725268,0.896019283725268,0.896019283725268,0.896019283725268,NA,NA,NA,3,3,3,3
"45381",45381,"6975",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45405",45405,"6976",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45406",45406,"6977",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45407",45407,"6978",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45408",45408,"6979",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45409",45409,"6980",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45410",45410,"6981",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45411",45411,"6982",1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,NA,NA,NA,3,3,3,3
"45412",45412,"6983",1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,NA,NA,NA,3,3,3,3
"45413",45413,"6984",1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,NA,NA,NA,3,3,3,3
"45414",45414,"6985",1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,NA,NA,NA,3,3,3,3
"45415",45415,"6986",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45416",45416,"6987",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45417",45417,"6988",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45418",45418,"6989",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45419",45419,"6990",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45420",45420,"6991",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45421",45421,"6992",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45422",45422,"6993",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45423",45423,"6994",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45424",45424,"6995",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45425",45425,"6996",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45426",45426,"6997",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45431",45431,"6998",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45432",45432,"6999",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"45433",45433,"7000",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"45434",45434,"7001",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"45435",45435,"7002",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"45438",45438,"7003",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45439",45439,"7004",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45440",45440,"7005",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45441",45441,"7006",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45442",45442,"7007",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45443",45443,"7008",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45444",45444,"7009",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45445",45445,"7010",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45446",45446,"7011",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45544",45544,"7012",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45545",45545,"7013",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45546",45546,"7014",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45547",45547,"7015",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45548",45548,"7016",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45549",45549,"7017",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45550",45550,"7018",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45551",45551,"7019",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45552",45552,"7020",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45561",45561,"7021",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45562",45562,"7022",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45563",45563,"7023",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45564",45564,"7024",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45565",45565,"7025",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45566",45566,"7026",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45567",45567,"7027",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45568",45568,"7028",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45569",45569,"7029",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45570",45570,"7030",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45571",45571,"7031",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45572",45572,"7032",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45573",45573,"7033",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45574",45574,"7034",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45575",45575,"7035",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45576",45576,"7036",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45577",45577,"7037",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45578",45578,"7038",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45579",45579,"7039",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45580",45580,"7040",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45581",45581,"7041",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45582",45582,"7042",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45583",45583,"7043",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45584",45584,"7044",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45585",45585,"7045",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45586",45586,"7046",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45587",45587,"7047",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45588",45588,"7048",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45589",45589,"7049",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45590",45590,"7050",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45591",45591,"7051",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45661",45661,"7052",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45667",45667,"7053",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45668",45668,"7054",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45669",45669,"7055",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45670",45670,"7056",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45671",45671,"7057",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45672",45672,"7058",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45673",45673,"7059",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45674",45674,"7060",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45675",45675,"7061",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45676",45676,"7062",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45677",45677,"7063",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45678",45678,"7064",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45695",45695,"7065",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45696",45696,"7066",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45697",45697,"7067",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45698",45698,"7068",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45699",45699,"7069",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45700",45700,"7070",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45701",45701,"7071",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45702",45702,"7072",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45703",45703,"7073",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45704",45704,"7074",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45705",45705,"7075",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45706",45706,"7076",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45707",45707,"7077",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45709",45709,"7078",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45710",45710,"7079",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45711",45711,"7080",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45729",45729,"7081",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45730",45730,"7082",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45737",45737,"7083",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45738",45738,"7084",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45765",45765,"7085",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45766",45766,"7086",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45767",45767,"7087",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45768",45768,"7088",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45769",45769,"7089",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45770",45770,"7090",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45771",45771,"7091",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"45772",45772,"7092",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"45773",45773,"7093",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"45774",45774,"7094",1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,NA,NA,NA,3,3,3,3
"45775",45775,"7095",1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,NA,NA,NA,3,3,3,3
"45776",45776,"7096",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45777",45777,"7097",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45778",45778,"7098",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45779",45779,"7099",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45780",45780,"7100",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45781",45781,"7101",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45782",45782,"7102",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"45783",45783,"7103",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45784",45784,"7104",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45785",45785,"7105",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45786",45786,"7106",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45787",45787,"7107",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45788",45788,"7108",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45789",45789,"7109",1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,1.01845428442856,NA,NA,NA,3,3,3,3
"45792",45792,"7110",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45793",45793,"7111",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"45794",45794,"7112",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"45795",45795,"7113",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"45796",45796,"7114",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"45799",45799,"7115",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45800",45800,"7116",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45802",45802,"7117",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45803",45803,"7118",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45804",45804,"7119",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45805",45805,"7120",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45806",45806,"7121",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45807",45807,"7122",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"45904",45904,"7123",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45905",45905,"7124",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45906",45906,"7125",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45907",45907,"7126",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45909",45909,"7127",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"45910",45910,"7128",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"45912",45912,"7129",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45913",45913,"7130",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45914",45914,"7131",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45915",45915,"7132",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45919",45919,"7133",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45920",45920,"7134",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45921",45921,"7135",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45922",45922,"7136",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45923",45923,"7137",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45924",45924,"7138",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45925",45925,"7139",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45926",45926,"7140",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45927",45927,"7141",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45928",45928,"7142",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45929",45929,"7143",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45930",45930,"7144",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45931",45931,"7145",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45932",45932,"7146",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45933",45933,"7147",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45934",45934,"7148",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45935",45935,"7149",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45936",45936,"7150",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45937",45937,"7151",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45938",45938,"7152",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45939",45939,"7153",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45940",45940,"7154",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45941",45941,"7155",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45942",45942,"7156",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45943",45943,"7157",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45944",45944,"7158",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45945",45945,"7159",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45946",45946,"7160",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45947",45947,"7161",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45948",45948,"7162",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45949",45949,"7163",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45950",45950,"7164",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45951",45951,"7165",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"45952",45952,"7166",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46034",46034,"7167",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46035",46035,"7168",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46036",46036,"7169",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46037",46037,"7170",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46038",46038,"7171",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46039",46039,"7172",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46056",46056,"7173",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46057",46057,"7174",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46058",46058,"7175",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46059",46059,"7176",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46060",46060,"7177",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46061",46061,"7178",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46062",46062,"7179",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46063",46063,"7180",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46064",46064,"7181",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46065",46065,"7182",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46066",46066,"7183",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46067",46067,"7184",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46068",46068,"7185",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46126",46126,"7186",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46127",46127,"7187",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46128",46128,"7188",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46129",46129,"7189",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46130",46130,"7190",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46131",46131,"7191",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"46132",46132,"7192",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"46133",46133,"7193",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"46134",46134,"7194",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"46135",46135,"7195",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"46136",46136,"7196",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"46137",46137,"7197",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
